place_name,full_url,service_name,service_attribue
Circonscription du Service Social Départemental de'Epinay sur Seine/Villetaneuse. Site de Villetaneuse.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-villetaneuse-3338',Conseil budget,
Circonscription du Service Social Départemental de'Epinay sur Seine/Villetaneuse. Site de Villetaneuse.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-villetaneuse-3338',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de'Epinay sur Seine/Villetaneuse. Site de Villetaneuse.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-villetaneuse-3338',Ordinateur,
Circonscription du Service Social Départemental de'Epinay sur Seine/Villetaneuse. Site de Villetaneuse.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-villetaneuse-3338',Wifi,
Circonscription du Service Social Départemental de Pierrefitte/Stains. Site de Stains.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-stains-levallois-perret-3343',Conseil budget,
Circonscription du Service Social Départemental de Pierrefitte/Stains. Site de Stains.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-stains-levallois-perret-3343',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de Pierrefitte/Stains. Site de Stains.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-stains-levallois-perret-3343',Ordinateur,
Circonscription du Service Social Départemental de Pierrefitte/Stains. Site de Stains.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-stains-levallois-perret-3343',Wifi,
Centre Social SFM Montreuil,'https://soliguide.fr/fr/fiche/centre-social-sfm-montreuil-3099',Conseil administratif,
Centre Social Esperanto,'https://soliguide.fr/fr/fiche/atelier-socio-linguistique-montreuil-2875',Accompagnement à l'emploi,Accompagnement à l’emploi
Centre Socioculturel des Hauts de Gagny,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-hauts-de-gagny-2951',Atelier cuisine,Activités diverses
Solidarité Enfant SIDA - Bobigny,'https://soliguide.fr/fr/fiche/solidarite-enfant-sida-bobigny-3084',Accompagnement social,
Les Compagnons Bâtisseurs de Clichy-sous-Bois,'https://soliguide.fr/fr/fiche/les-compagnons-batisseurs-de-clichy-sous-bois-14192',Activités diverses,Aide à la mobilité
Les Compagnons Bâtisseurs de Bobigny,'https://soliguide.fr/fr/fiche/les-compagnons-batisseurs-de-bobigny-14193',Accompagnement social,Conseil administratif
Maison de Justice et du Droit d'Epinay-sur-Seine,'https://soliguide.fr/fr/fiche/la-maison-de-la-justice-et-du-droit-epinay-sur-seine-2822',Permanence juridique,Aucun service adapté
Habitat-Cité,'https://soliguide.fr/fr/fiche/permanence-acces-aux-droits-pour-les-russophones-pantin-2648',Point d'information,
point-justice de Sevran,'https://soliguide.fr/fr/fiche/point-acces-aux-droits-sevran-2854',Permanence juridique,Conseil budget
Fontaine à eau,'https://soliguide.fr/fr/fiche/fontaine-a-eau-46528',Fontaine à eau,
Fontaine à eau,'https://soliguide.fr/fr/fiche/fontaine-a-eau-46529',Fontaine à eau,
Fontaine à eau,'https://soliguide.fr/fr/fiche/fontaine-a-eau-46530',Fontaine à eau,
Fontaine à eau,'https://soliguide.fr/fr/fiche/fontaine-a-eau-46531',Fontaine à eau,
Fontaine à eau,'https://soliguide.fr/fr/fiche/fontaine-a-eau-46532',Fontaine à eau,
Fontaine à eau,'https://soliguide.fr/fr/fiche/fontaine-a-eau-46533',Fontaine à eau,
Fontaine à eau,'https://soliguide.fr/fr/fiche/fontaine-a-eau-46535',Fontaine à eau,
Fontaine à eau,'https://soliguide.fr/fr/fiche/fontaine-a-eau-46536',Fontaine à eau,
Fontaine à eau,'https://soliguide.fr/fr/fiche/fontaine-a-eau-46540',Fontaine à eau,
La Boutique Solidarité de Gagny,'https://soliguide.fr/fr/fiche/la-boutique-solidarite-de-gagny-3117',Espace de repos,Espace familles
La Boutique Solidarité de Gagny,'https://soliguide.fr/fr/fiche/la-boutique-solidarite-de-gagny-3117',Bien-être,
APEIS - Saint-Ouen,'https://soliguide.fr/fr/fiche/apeis-saint-ouen-10332',Activités diverses,
APEIS - Saint-Ouen,'https://soliguide.fr/fr/fiche/apeis-saint-ouen-10332',Magasin solidaire,Boutique Solidaire
Fontaine à eau - Parc Frédérick Lemaître,'https://soliguide.fr/fr/fiche/fontaine-a-eau-parc-frederick-lemaitre-48521',Fontaine à eau,
Fontaine à eau - Parc Mandela,'https://soliguide.fr/fr/fiche/fontaine-a-eau-parc-mandela-48522',Fontaine à eau,
Fontaine à eau - Place des Tirailleurs Africains,'https://soliguide.fr/fr/fiche/fontaine-a-eau-place-des-tirailleurs-africains-48523',Fontaine à eau,
Fontaine à eau - Place de la République,'https://soliguide.fr/fr/fiche/fontaine-a-eau-place-de-la-republique-48525',Fontaine à eau,
Fontaine à eau - Parc Henriette Vornière,'https://soliguide.fr/fr/fiche/fontaine-a-eau-parc-henriette-vorniere-48526',Fontaine à eau,
Fontaine à eau,'https://soliguide.fr/fr/fiche/fontaine-a-eau-48527',Fontaine à eau,
Fontaine à eau - Square Evelyne Dupont,'https://soliguide.fr/fr/fiche/fontaine-a-eau-square-evelyne-dupont-48529',Fontaine à eau,
Fontaine à eau - Mail Brassens,'https://soliguide.fr/fr/fiche/fontaine-a-eau-mail-brassens-48530',Fontaine à eau,
Fontaine à eau - Square Gisèle Halimi,'https://soliguide.fr/fr/fiche/fontaine-a-eau-square-gisele-halimi-48560',Fontaine à eau,
Agence Locale d'Insertion (ALI) - Bagnolet / Les Lilas / Le Pré-Saint-Gervais Bimbamjob / ARES,'https://soliguide.fr/fr/fiche/agence-locale-dinsertion-ali-saint-ouen-lile-saint-denis-bimbamjob-ares-copie-saint-ouen-sur-seine-48621',Accompagnement à l'emploi,Accompagnement à l’emploi
La Ruche - Saint-Denis,'https://soliguide.fr/fr/fiche/la-ruche-saint-denis-49094',Insertion par l'activité économique,Accompagnement à l’emploi
La Ruche - Saint-Denis,'https://soliguide.fr/fr/fiche/la-ruche-saint-denis-49094',Insertion par l'activité économique,Accompagnement à l’emploi
La Ruche - Saint-Denis,'https://soliguide.fr/fr/fiche/la-ruche-saint-denis-49094',Insertion par l'activité économique,Accompagnement à l’emploi
Maison de quartier Balavoine,'https://soliguide.fr/fr/fiche/maison-de-quartier-balavoine-bondy-7164',Garde d'enfants,Garde d’enfants
Centre Municipal de Santé (CMS) Henri Tauleigne,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-henri-tauleigne-bondy-8348',Vaccination,
Agence Locale d'Insertion (ALI) - La Courneuve - C2DI 93,'https://soliguide.fr/fr/fiche/agence-locale-dinsertion-ali-la-courneuve-c2di-93-49384',Accompagnement à l'emploi,Accompagnement à l’emploi
LES RELAIS SOLIDAIRES,'https://soliguide.fr/fr/fiche/les-relais-solidaires-49395',Insertion par l'activité économique,Accompagnement à l’emploi
La Ruche - Stains,'https://soliguide.fr/fr/fiche/la-ruche-saint-denis-copie-49495',Insertion par l'activité économique,Accompagnement à l’emploi
La Ruche - Stains,'https://soliguide.fr/fr/fiche/la-ruche-saint-denis-copie-49495',Insertion par l'activité économique,Accompagnement à l’emploi
La Ruche - Stains,'https://soliguide.fr/fr/fiche/la-ruche-saint-denis-copie-49495',Insertion par l'activité économique,Accompagnement à l’emploi
Agence Locale d'Insertion (ALI) - Saint-Denis - CODE,'https://soliguide.fr/fr/fiche/agence-locale-dinsertion-ali-saint-denis-objectif-emploi-49591',Accompagnement à l'emploi,Accompagnement à l’emploi
Agence Locale d'Insertion (ALI) - Pierrefitte-sur-Seine - Plaine Impact Inclusion,'https://soliguide.fr/fr/fiche/agence-locale-dinsertion-ali-pierrefitte-sur-seine-plaine-impact-inclusion-49674',Accompagnement à l'emploi,Accompagnement à l’emploi
Agence Locale d'Insertion (ALI) - Stains - Plaine Impact Inclusion,'https://soliguide.fr/fr/fiche/agence-locale-dinsertion-ali-stains-plaine-impact-inclusion-49673',Accompagnement à l'emploi,Accompagnement à l’emploi
Restos du Coeur - Centre dactivités du Bourget,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-paris-2385',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités des Pavillons-sous-Bois,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-les-pavillons-sous-bois-4697',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités du Pré-Saint-Gervais,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-le-pre-saint-gervais-2370',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités des Lilas,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-les-lilas-2371',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Neuilly-sur-Marne,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-neuilly-sur-marne-2386',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Neuilly-Plaisance,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-neuilly-plaisance-3127',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Noisy-le-Grand,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-noisy-le-grand-2372',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Noisy-le-Sec,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-noisy-le-sec-2373',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Pantin,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-pantin-2374',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Pierrefitte,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-pierrefitte-sur-seine-2376',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Rosny sous Bois,'https://soliguide.fr/fr/fiche/restos-du-coeur-de-rosny-sous-bois-3130',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Saint-Denis,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-saint-denis-2378',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Saint-Ouen,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-saint-ouen-2379',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Sevran,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-sevran-2389',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Stains,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-stains-2380',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Tremblay-en-France,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-tremblay-en-france-2381',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Villepinte,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-villepinte-2383',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités d'Epinay-sur-Seine,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-epinay-sur-seine-6271',Colis bébé,Produits d'hygiène
Restos du Coeur - Centre dactivités de Villetaneuse,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-villetaneuse-6872',Colis bébé,Produits d'hygiène
Centre Municipal de Santé (CMS) de Neuilly-Plaisance,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-neuilly-plaisance-8225',Vaccination,
Secours Catholique de La Plaine Saint-Denis,'https://soliguide.fr/fr/fiche/secours-catholique-de-la-plaine-saint-denis-50992',Accompagnement social,
Centre Social Lounès Matoub,'https://soliguide.fr/fr/fiche/centre-social-lounes-matoub-montreuil-11424',Cours de français,
Permanence RESF Pantin - Maison du Projet et de l'Habitat,'https://soliguide.fr/fr/fiche/permanence-resf-pantin-copie-51156',Permanence juridique,
Centre Municipal de Santé Elsa Rustin,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-elsa-rustin-bagnolet-8246',Rhumatologie,
Centre Municipal de Santé Elsa Rustin,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-elsa-rustin-bagnolet-8246',Echographie,
Centre Municipal de Santé Elsa Rustin,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-elsa-rustin-bagnolet-8246',Psychologie,Addiction
La Butinerie,'https://soliguide.fr/fr/fiche/la-butinerie-51320',Cuisine partagée,Accueil de jour
La Butinerie,'https://soliguide.fr/fr/fiche/la-butinerie-51320',Prise,
La Butinerie,'https://soliguide.fr/fr/fiche/la-butinerie-51320',Toilettes,
La Butinerie,'https://soliguide.fr/fr/fiche/la-butinerie-51320',Wifi,
Association Femmes Relais Médiatrices Interculturelles,'https://soliguide.fr/fr/fiche/association-femmes-relais-mediatrices-interculturelles-bobigny-2828',Douche,
Association Femmes Relais Médiatrices Interculturelles,'https://soliguide.fr/fr/fiche/association-femmes-relais-mediatrices-interculturelles-bobigny-2828',Laverie,
Alter'Nature - Saint-Denis,'https://soliguide.fr/fr/fiche/alternature-bobigny-copie-51352',Colis alimentaire,Épicerie sociale et solidaire
Alter'Nature - Saint-Denis,'https://soliguide.fr/fr/fiche/alternature-bobigny-copie-51352',Conseil administratif,
Alter'Nature - Saint-Denis,'https://soliguide.fr/fr/fiche/alternature-bobigny-copie-51352',Point d'information,
Alter'Nature - Saint-Denis,'https://soliguide.fr/fr/fiche/alternature-bobigny-copie-51352',Vêtements,Boutique Solidaire
Alter'Nature - Saint-Denis,'https://soliguide.fr/fr/fiche/alternature-bobigny-copie-51352',Atelier cuisine,Activités diverses
Association Médée,'https://soliguide.fr/fr/fiche/association-medee-51395',Accueil de jour,
Association Médée,'https://soliguide.fr/fr/fiche/association-medee-51395',Ostéopathie,
Pimms Médiation - Permanence France Services  - Carrefour Pleyel,'https://soliguide.fr/fr/fiche/pimms-mediation-bus-france-services-cosmonautes-copie-saint-denis-51404',Accompagnement social,Conseil administratif
Centre Social Esperanto,'https://soliguide.fr/fr/fiche/atelier-socio-linguistique-montreuil-2875',Écrivain public,
TAE - Travailler et Apprendre Ensemble,'https://soliguide.fr/fr/fiche/tae-travailler-et-apprendre-ensemble-23767',Insertion par l'activité économique,Insertion par l’Activité Économique
Epicerie Solidaire Wicasaya,'https://soliguide.fr/fr/fiche/epicerie-solidaire-wicasaya-bobigny-5706',Atelier cuisine,Atelier de cuisine
Abajad 93,'https://soliguide.fr/fr/fiche/abajad-93-51474',Cours de français,Accompagnement à l’emploi
L'Îlot - Programmes,'https://soliguide.fr/fr/fiche/lilot-programmes-51489',Accompagnement à l'emploi,Accompagnement à l’emploi
Abajad 93,'https://soliguide.fr/fr/fiche/abajad-93-51474',Cours de français,Accompagnement à l’emploi
Maison pour tous Youri Gagarine,'https://soliguide.fr/fr/fiche/maison-pour-tous-youri-gagarine-la-courneuve-7172',Atelier numérique,
CSAPA Oppelia Cap 93,'https://soliguide.fr/fr/fiche/csapa-cap93-le-blanc-mesnil-2813',Infirmerie,
Maison de l'emploi de Bagnolet,'https://soliguide.fr/fr/fiche/maison-de-emploi-de-bagnolet-7136',Atelier numérique,Accueil de jour
Sport Dans la Ville,'https://soliguide.fr/fr/fiche/sport-dans-la-ville-pantin-49683',Accompagnement à l'emploi,Accompagnement à l’emploi
Sport Dans la Ville,'https://soliguide.fr/fr/fiche/sport-dans-la-ville-pantin-49683',Accompagnement à l'emploi,Accompagnement à l’emploi
Sport Dans la Ville,'https://soliguide.fr/fr/fiche/sport-dans-la-ville-pantin-49683',Accompagnement à l'emploi,Accompagnement à l’emploi
Sport Dans la Ville,'https://soliguide.fr/fr/fiche/sport-dans-la-ville-pantin-49683',Accompagnement à l'emploi,Accompagnement à l’emploi
Sport Dans la Ville,'https://soliguide.fr/fr/fiche/sport-dans-la-ville-pantin-49683',Accompagnement à l'emploi,Accompagnement à l’emploi
Sport Dans la Ville,'https://soliguide.fr/fr/fiche/sport-dans-la-ville-pantin-49683',Accompagnement à l'emploi,Accompagnement à l’emploi
